Rajbhavan Airlink,,,,,,,,,
4/1/23 12:00 AM : 1 Month,,,,,,,,,
,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink
,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink
,,,,,,,,,
Date & Time,AQI,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Heat Index - °C
4/15/2023 18:00,6,6,7,8,30,65,23,25,35
4/15/2023 18:15,6,6,7,8,30,64,23,24,34
4/15/2023 18:30,6,6,7,8,30,66,23,24,34
4/15/2023 18:45,6,6,7,8,30,66,23,25,34
4/15/2023 19:00,5,5,6,6,30,66,23,25,35
4/15/2023 19:15,4,4,5,5,30,67,23,25,34
4/15/2023 19:30,5,5,6,6,30,66,23,24,34
4/15/2023 19:45,4,4,5,5,30,67,23,25,34
4/15/2023 20:00,4,4,5,6,30,67,23,25,35
4/15/2023 20:15,4,4,6,6,30,68,23,25,34
4/15/2023 20:30,4,4,6,6,30,68,23,25,34
4/15/2023 20:45,4,4,5,5,30,68,23,25,34
4/15/2023 21:00,4,4,5,6,30,68,23,25,34
4/15/2023 21:15,5,5,6,7,30,69,23,25,34
4/15/2023 21:30,5,5,6,6,30,69,23,25,34
4/15/2023 21:45,5,5,6,7,30,69,23,25,34
4/15/2023 22:00,5,6,7,7,30,69,23,25,34
4/15/2023 22:15,6,6,7,8,30,69,23,25,34
4/15/2023 22:30,6,6,7,8,30,69,23,25,34
4/15/2023 22:45,6,6,7,7,30,69,23,25,34
4/15/2023 23:00,6,6,8,8,30,69,23,25,34
4/15/2023 23:15,7,7,9,9,30,69,23,25,34
4/15/2023 23:30,6,6,8,8,30,69,23,25,34
4/15/2023 23:45,7,7,9,9,29,70,23,25,34
4/16/2023 0:00,7,7,9,9,29,70,23,25,34
4/16/2023 0:15,7,7,8,9,29,70,23,25,34
4/16/2023 0:30,7,7,9,9,29,70,23,25,34
4/16/2023 0:45,7,7,9,9,29,71,24,25,34
4/16/2023 1:00,9,8,11,11,29,70,24,25,34
4/16/2023 1:15,7,7,9,9,30,71,24,25,34
4/16/2023 1:30,6,6,8,8,29,71,24,25,34
4/16/2023 1:45,4,4,5,5,29,72,24,25,34
4/16/2023 2:00,4,4,6,6,29,72,24,25,34
4/16/2023 2:15,5,5,6,6,29,73,24,25,34
4/16/2023 2:30,5,5,6,6,29,73,24,25,34
4/16/2023 2:45,6,6,8,8,29,73,24,25,35
4/16/2023 3:00,9,9,12,12,29,74,24,25,34
4/16/2023 3:15,6,6,7,8,29,74,24,25,34
4/16/2023 3:30,4,4,5,6,29,75,24,25,34
4/16/2023 3:45,4,4,6,6,29,74,24,25,34
4/16/2023 4:00,4,4,5,5,29,74,24,25,34
4/16/2023 4:15,4,4,5,6,29,73,24,25,35
4/16/2023 4:30,4,4,6,6,29,73,24,25,34
4/16/2023 4:45,5,5,6,6,29,74,24,25,34
4/16/2023 5:00,5,5,6,6,29,74,24,25,34
4/16/2023 5:15,6,6,7,8,29,75,24,25,34
4/16/2023 5:30,5,5,7,7,29,75,24,25,34
4/16/2023 5:45,6,6,7,8,29,75,24,25,34
4/16/2023 6:00,5,5,6,7,29,75,24,25,34
4/16/2023 6:15,6,6,7,8,29,76,24,25,34
4/16/2023 6:30,6,6,7,8,29,76,24,25,34
4/16/2023 6:45,7,7,9,10,29,76,24,25,34
4/16/2023 7:00,8,8,10,11,29,76,24,25,34
4/16/2023 7:15,10,10,12,13,29,76,24,25,34
4/16/2023 7:30,8,8,10,11,29,76,24,26,34
4/16/2023 7:45,8,8,10,10,29,76,24,26,34
4/16/2023 8:00,10,9,12,12,29,76,25,26,35
4/16/2023 8:15,11,10,13,14,29,77,25,26,35
4/16/2023 8:30,9,8,11,11,29,77,25,26,35
4/16/2023 8:45,9,8,11,11,29,77,25,26,35
4/16/2023 9:00,9,8,11,12,29,76,25,26,35
4/16/2023 9:15,7,7,9,10,29,76,25,26,35
4/16/2023 9:30,8,8,11,11,29,75,24,26,35
4/16/2023 9:45,11,10,13,14,29,74,24,26,35
4/16/2023 10:00,12,12,15,16,30,74,25,26,35
4/16/2023 10:15,7,7,9,10,30,73,24,25,35
4/16/2023 10:30,6,6,8,8,30,73,24,25,35
4/16/2023 10:45,6,6,8,8,30,72,24,26,35
4/16/2023 11:00,6,6,8,9,30,72,24,26,36
4/16/2023 11:15,7,7,9,10,30,72,24,26,36
4/16/2023 11:30,6,6,8,8,30,72,24,26,36
4/16/2023 11:45,8,8,10,11,30,73,25,26,36
4/16/2023 12:00,10,10,13,14,30,73,25,26,36
4/16/2023 12:15,14,13,17,18,30,73,25,26,36
4/16/2023 12:30,12,11,15,15,30,73,25,26,37
4/16/2023 12:45,10,10,13,13,31,73,25,26,37
4/16/2023 13:00,6,6,7,8,30,73,25,26,37
4/16/2023 13:15,6,6,7,8,30,73,25,26,37
4/16/2023 13:30,4,4,5,5,30,74,25,26,37
4/16/2023 13:45,5,5,7,7,30,72,25,26,37
4/16/2023 14:00,5,5,7,7,30,73,25,26,37
4/16/2023 14:15,5,5,6,7,30,73,25,26,37
4/16/2023 14:30,5,5,6,7,30,73,25,26,37
4/16/2023 14:45,5,5,6,7,30,72,25,26,37
4/16/2023 15:00,6,6,7,8,30,73,25,26,37
4/16/2023 15:15,5,5,6,7,30,73,25,26,37
4/16/2023 15:30,5,5,6,7,31,72,25,26,37
4/16/2023 15:45,5,5,6,7,30,72,25,26,37
4/16/2023 16:00,5,6,7,7,30,73,25,26,37
4/16/2023 16:15,5,5,6,6,30,73,25,26,37
4/16/2023 16:30,4,4,5,5,30,72,25,26,37
4/16/2023 16:45,4,4,4,5,30,73,25,26,37
4/16/2023 17:00,5,5,6,6,30,74,25,26,37
4/16/2023 17:15,5,6,7,7,30,73,25,26,36
4/16/2023 17:30,5,5,6,7,30,73,25,26,36
4/16/2023 17:45,5,5,6,7,30,73,25,26,36
4/16/2023 18:00,5,5,6,7,30,74,25,26,36
4/16/2023 18:15,5,5,7,7,30,75,25,26,36
4/16/2023 18:30,4,4,5,6,30,75,25,26,36
4/16/2023 18:45,5,5,6,7,30,75,25,26,36
4/16/2023 19:00,4,4,6,6,30,76,25,26,36
4/16/2023 19:15,4,4,5,6,30,76,25,26,37
4/16/2023 19:30,4,4,5,5,30,77,25,26,36
4/16/2023 19:45,4,4,6,6,30,76,25,26,36
4/16/2023 20:00,3,3,4,4,30,76,25,26,36
4/16/2023 20:15,3,3,4,4,30,76,25,26,36
4/16/2023 20:30,4,4,5,5,30,76,25,26,36
4/16/2023 20:45,3,3,4,5,30,76,25,26,36
4/16/2023 21:00,3,3,4,4,30,76,25,26,36
4/16/2023 21:15,3,3,4,4,30,76,25,26,36
4/16/2023 21:30,3,3,4,4,30,76,25,26,36
4/16/2023 21:45,4,4,4,5,30,76,25,26,36
4/16/2023 22:00,3,3,4,4,30,76,25,26,36
4/16/2023 22:15,3,3,4,4,30,75,25,26,37
4/16/2023 22:30,3,3,4,4,30,75,25,26,36
4/16/2023 22:45,4,4,5,5,30,75,25,26,37
4/16/2023 23:00,4,4,5,5,30,76,25,26,36
4/16/2023 23:15,3,4,4,5,30,76,25,26,36
4/16/2023 23:30,3,4,4,5,30,76,25,26,36
4/16/2023 23:45,4,4,5,5,30,75,25,26,36
4/17/2023 0:00,4,4,5,5,30,75,25,26,35
4/17/2023 0:15,4,4,5,6,30,74,24,26,35
4/17/2023 0:30,3,3,4,4,29,74,24,26,35
4/17/2023 0:45,4,4,5,5,29,75,24,26,35
4/17/2023 1:00,3,3,4,4,29,75,24,26,35
4/17/2023 1:15,3,4,4,5,29,75,24,26,35
4/17/2023 1:30,4,4,4,5,29,75,25,26,35
4/17/2023 1:45,4,4,5,5,29,76,25,26,35
4/17/2023 2:00,5,5,6,6,29,76,25,26,35
4/17/2023 2:15,5,5,6,6,29,77,25,26,35
4/17/2023 2:30,4,4,5,6,29,77,25,26,35
4/17/2023 2:45,6,6,8,9,29,78,25,26,35
4/17/2023 3:00,5,5,6,6,29,77,25,26,35
4/17/2023 3:15,5,5,6,6,29,77,25,26,35
4/17/2023 3:30,5,5,7,7,29,77,25,26,35
4/17/2023 3:45,7,7,9,9,29,76,25,26,35
4/17/2023 4:00,6,5,7,8,29,76,25,26,35
4/17/2023 4:15,7,6,8,9,29,76,24,26,34
4/17/2023 4:30,6,6,8,9,29,76,24,26,34
4/17/2023 4:45,7,7,9,10,29,77,25,26,34
4/17/2023 5:00,6,6,8,9,29,77,25,26,34
4/17/2023 5:15,6,6,8,8,29,77,25,26,34
4/17/2023 5:30,5,5,6,7,29,76,25,26,35
4/17/2023 5:45,7,7,9,9,29,76,24,25,34
4/17/2023 6:00,9,9,12,13,29,76,24,25,34
4/17/2023 6:15,9,9,11,12,29,77,24,25,34
4/17/2023 6:30,7,7,9,10,29,77,25,26,34
4/17/2023 6:45,5,6,7,7,29,77,24,26,34
4/17/2023 7:00,6,6,8,8,29,76,24,25,34
4/17/2023 7:15,7,6,8,9,29,77,24,25,34
4/17/2023 7:30,7,7,9,10,29,76,24,25,34
4/17/2023 7:45,8,8,10,11,29,76,24,25,34
4/17/2023 8:00,8,8,10,10,29,76,24,25,34
4/17/2023 8:15,8,8,10,11,29,75,24,25,34
4/17/2023 8:30,7,7,9,9,29,76,25,26,35
4/17/2023 8:45,8,8,10,11,29,77,25,26,35
4/17/2023 9:00,10,10,13,14,29,76,25,26,35
4/17/2023 9:15,9,8,11,12,29,75,24,25,35
4/17/2023 9:30,13,12,17,18,29,75,25,26,35
4/17/2023 9:45,9,9,11,12,29,76,25,26,35
4/17/2023 10:00,7,8,9,10,29,76,25,26,36
4/17/2023 10:15,12,11,15,16,30,77,25,26,36
4/17/2023 10:30,12,11,15,16,30,78,25,26,36
4/17/2023 10:45,13,12,16,18,30,78,26,26,37
4/17/2023 11:00,12,11,14,15,30,78,26,26,37
4/17/2023 11:15,11,10,14,15,30,78,26,27,37
4/17/2023 11:30,12,12,16,16,30,76,25,26,37
4/17/2023 11:45,12,11,15,16,30,76,25,26,37
4/17/2023 12:00,11,10,14,14,30,76,25,26,37
4/17/2023 12:15,13,12,17,18,30,77,26,27,37
4/17/2023 12:30,13,12,16,17,30,77,26,27,37
4/17/2023 12:45,12,11,14,15,30,77,26,27,37
4/17/2023 13:00,11,10,13,14,30,77,26,27,37
4/17/2023 13:15,11,11,14,15,30,77,26,27,38
4/17/2023 13:30,12,11,15,16,30,78,26,27,38
4/17/2023 13:45,12,12,16,16,30,78,26,27,39
4/17/2023 14:00,12,11,15,16,31,78,26,27,39
4/17/2023 14:15,13,12,16,17,30,78,26,27,38
4/17/2023 14:30,14,12,17,18,30,79,26,27,39
4/17/2023 14:45,14,13,18,19,30,79,26,27,39
4/17/2023 15:00,13,12,16,16,30,79,26,27,39
4/17/2023 15:15,14,13,17,18,30,79,26,27,39
4/17/2023 15:30,15,14,19,20,30,80,26,27,39
4/17/2023 15:45,17,15,21,22,30,80,26,27,39
4/17/2023 16:00,17,16,22,23,30,80,26,27,39
4/17/2023 16:15,16,15,21,22,30,80,26,27,39
4/17/2023 16:30,19,17,24,25,30,80,26,27,39
4/17/2023 16:45,21,18,26,27,30,80,26,27,39
4/17/2023 17:00,20,18,25,26,30,80,26,27,39
4/17/2023 17:15,19,17,24,25,30,79,26,27,38
4/17/2023 17:30,19,17,24,25,30,79,26,27,38
4/17/2023 17:45,16,14,20,20,30,79,26,27,38
4/17/2023 18:00,17,15,21,22,30,79,26,27,38
4/17/2023 18:15,15,14,19,20,30,79,26,27,38
4/17/2023 18:30,17,15,21,22,30,80,26,27,38
4/17/2023 18:45,14,13,18,18,30,79,26,27,38
4/17/2023 19:00,14,13,17,18,30,80,26,27,38
4/17/2023 19:15,12,11,15,16,30,79,26,27,37
4/17/2023 19:30,12,11,15,16,30,79,26,27,38
4/17/2023 19:45,10,9,12,12,30,79,26,27,37
4/17/2023 20:00,9,9,11,12,30,79,26,27,37
4/17/2023 20:15,8,7,10,10,30,79,26,27,37
4/17/2023 20:30,8,8,10,11,30,79,26,27,37
4/17/2023 20:45,9,8,11,11,30,78,26,26,37
4/17/2023 21:00,9,8,11,11,30,77,25,26,36
4/17/2023 21:15,7,6,8,9,30,78,25,26,36
4/17/2023 21:30,7,7,9,10,30,78,25,26,36
4/17/2023 21:45,7,7,9,10,30,77,25,26,36
4/17/2023 22:00,9,8,11,11,30,78,25,26,36
4/17/2023 22:15,8,8,10,11,30,78,26,26,36
4/17/2023 22:30,10,9,12,12,30,78,26,26,36
4/17/2023 22:45,10,10,13,13,30,78,25,26,36
4/17/2023 23:00,10,9,12,13,30,78,25,26,36
4/17/2023 23:15,11,10,13,14,30,80,26,27,37
4/17/2023 23:30,11,10,14,15,30,80,26,27,37
4/17/2023 23:45,12,11,15,16,30,80,26,27,37
4/18/2023 0:00,11,10,13,14,30,81,26,27,37
4/18/2023 0:15,11,10,13,14,29,81,26,27,37
4/18/2023 0:30,11,10,13,14,29,81,26,27,37
4/18/2023 0:45,10,9,12,13,29,81,26,27,36
4/18/2023 1:00,9,8,11,12,29,82,26,27,37
4/18/2023 1:15,9,8,11,12,29,82,26,27,36
4/18/2023 1:30,9,8,11,12,29,81,26,27,36
4/18/2023 1:45,8,7,10,10,29,81,26,27,36
4/18/2023 2:00,8,7,10,10,29,80,26,26,36
4/18/2023 2:15,8,8,10,11,29,80,25,26,36
4/18/2023 2:30,11,10,14,14,29,79,25,26,36
4/18/2023 2:45,12,11,15,16,29,78,25,26,36
4/18/2023 3:00,14,13,18,19,29,78,25,26,35
4/18/2023 3:15,13,12,16,18,29,77,25,26,35
4/18/2023 3:30,11,10,14,15,29,76,25,26,35
4/18/2023 3:45,9,9,12,12,29,76,24,26,34
4/18/2023 4:00,7,7,9,10,29,75,24,25,34
4/18/2023 4:15,6,6,7,8,29,74,24,25,34
4/18/2023 4:30,4,4,5,6,29,73,24,25,34
4/18/2023 4:45,4,4,4,5,29,71,23,25,33
4/18/2023 5:00,3,3,3,4,29,68,23,24,33
4/18/2023 5:15,3,3,3,4,30,65,22,24,33
4/18/2023 5:30,3,3,3,3,29,64,22,23,32
4/18/2023 5:45,3,3,4,4,29,63,22,23,32
4/18/2023 6:00,3,3,4,4,29,64,22,23,32
4/18/2023 6:15,3,3,4,4,29,64,22,23,32
4/18/2023 6:30,4,4,6,6,29,64,22,23,32
4/18/2023 6:45,7,7,9,10,29,65,22,23,32
4/18/2023 7:00,7,7,9,10,29,64,22,23,32
4/18/2023 7:15,7,7,8,9,29,64,22,23,32
4/18/2023 7:30,9,8,11,11,29,64,21,23,32
4/18/2023 7:45,9,9,11,12,29,64,22,23,32
4/18/2023 8:00,9,9,12,12,29,65,22,23,32
4/18/2023 8:15,9,9,11,12,29,65,22,23,32
4/18/2023 8:30,10,10,12,13,29,66,22,24,33
4/18/2023 8:45,11,10,14,15,29,65,22,24,33
4/18/2023 9:00,14,13,18,18,30,66,23,24,33
4/18/2023 9:15,17,16,21,22,30,67,23,24,34
4/18/2023 9:30,12,12,16,16,30,66,23,24,34
4/18/2023 9:45,10,10,12,13,30,65,22,24,34
4/18/2023 10:00,11,10,14,14,30,67,23,24,34
4/18/2023 10:15,9,9,11,12,30,69,24,25,35
4/18/2023 10:30,8,8,10,11,30,66,23,24,34
4/18/2023 10:45,9,9,12,12,30,69,24,25,35
4/18/2023 11:00,9,9,11,12,30,70,24,25,36
4/18/2023 11:15,8,8,10,11,30,70,24,26,36
4/18/2023 11:30,10,10,13,13,30,71,24,26,36
4/18/2023 11:45,11,11,14,15,31,70,25,26,37
4/18/2023 12:00,12,11,15,16,31,70,25,26,37
4/18/2023 12:15,12,11,15,16,31,72,25,26,37
4/18/2023 12:30,15,14,18,19,31,72,25,26,38
4/18/2023 12:45,17,16,22,23,31,72,25,26,38
4/18/2023 13:00,19,18,24,25,31,72,25,26,38
4/18/2023 13:15,17,16,21,22,31,73,25,26,38
4/18/2023 13:30,16,15,20,21,31,73,25,26,38
4/18/2023 13:45,14,13,18,18,31,72,25,26,38
4/18/2023 14:00,15,14,19,20,31,74,26,27,38
4/18/2023 14:15,14,13,17,18,31,74,26,27,38
4/18/2023 14:30,18,16,23,24,31,74,26,27,38
4/18/2023 14:45,21,19,26,27,31,74,26,27,38
4/18/2023 15:00,19,18,24,25,31,74,26,27,38
4/18/2023 15:15,20,18,25,26,31,73,26,27,38
4/18/2023 15:30,20,18,25,26,31,73,26,27,38
4/18/2023 15:45,20,18,24,26,31,74,26,27,38
4/18/2023 16:00,21,19,27,28,31,74,26,27,38
4/18/2023 16:15,21,19,27,28,31,73,25,26,38
4/18/2023 16:30,21,19,26,27,31,74,26,27,38
4/18/2023 16:45,22,19,27,28,31,74,26,27,38
4/18/2023 17:00,20,18,24,25,31,75,26,27,38
4/18/2023 17:15,21,19,26,28,31,75,26,27,38
4/18/2023 17:30,24,21,30,32,31,75,26,27,38
4/18/2023 17:45,26,23,32,36,31,75,26,27,38
4/18/2023 18:00,27,24,34,39,31,75,26,27,38
4/18/2023 18:15,27,25,34,40,31,76,26,27,39
4/18/2023 18:30,29,26,36,42,31,76,26,27,38
4/18/2023 18:45,30,27,38,44,31,76,26,27,38
4/18/2023 19:00,30,27,38,45,31,76,26,27,38
4/18/2023 19:15,28,25,35,41,31,76,26,27,38
4/18/2023 19:30,25,22,31,34,31,75,26,27,38
4/18/2023 19:45,23,20,29,31,31,76,26,27,38
4/18/2023 20:00,25,22,31,34,31,76,26,27,38
4/18/2023 20:15,24,21,30,32,30,76,26,27,38
4/18/2023 20:30,23,20,29,31,31,76,26,27,38
4/18/2023 20:45,22,20,27,29,30,75,25,26,37
4/18/2023 21:00,20,18,25,26,30,76,26,27,38
4/18/2023 21:15,20,18,25,26,30,76,26,26,37
4/18/2023 21:30,19,17,24,26,30,77,26,27,38
4/18/2023 21:45,21,19,26,28,30,78,26,27,38
4/18/2023 22:00,23,20,29,32,30,80,26,27,38
4/18/2023 22:15,23,20,29,31,30,80,26,27,38
4/18/2023 22:30,23,20,29,31,30,80,26,27,39
4/18/2023 22:45,19,17,24,25,30,80,26,27,39
4/18/2023 23:00,17,16,21,22,30,81,27,27,39
4/18/2023 23:15,15,14,19,20,30,81,27,27,39
4/18/2023 23:30,16,15,20,21,30,82,27,27,39
4/18/2023 23:45,13,13,17,18,30,82,27,27,39
4/19/2023 0:00,17,16,21,22,30,82,27,27,38
4/19/2023 0:15,14,13,17,18,30,80,26,27,38
4/19/2023 0:30,14,13,18,18,30,79,26,27,37
4/19/2023 0:45,12,11,15,16,30,79,26,27,37
4/19/2023 1:00,12,11,15,15,30,80,26,27,37
4/19/2023 1:15,12,11,16,16,30,80,26,27,37
4/19/2023 1:30,12,11,15,16,30,78,26,27,37
4/19/2023 1:45,11,10,14,15,30,79,26,27,37
4/19/2023 2:00,12,11,15,15,30,79,26,27,37
4/19/2023 2:15,13,11,16,17,30,79,26,27,37
4/19/2023 2:30,11,10,14,14,30,79,26,27,37
4/19/2023 2:45,10,9,13,13,30,79,26,27,37
4/19/2023 3:00,9,8,11,12,30,80,26,27,37
4/19/2023 3:15,8,8,10,11,30,80,26,27,37
4/19/2023 3:30,8,8,10,10,30,79,26,26,37
4/19/2023 3:45,9,8,11,12,30,79,26,26,36
4/19/2023 4:00,8,8,10,10,30,78,26,26,36
4/19/2023 4:15,8,8,10,11,30,79,26,26,36
4/19/2023 4:30,9,8,11,12,30,78,26,26,36
4/19/2023 4:45,10,9,12,13,30,78,25,26,36
4/19/2023 5:00,10,10,13,14,30,78,25,26,36
4/19/2023 5:15,11,10,13,14,30,77,25,26,36
4/19/2023 5:30,10,10,13,14,30,75,25,26,35
4/19/2023 5:45,10,9,12,13,30,75,25,26,35
4/19/2023 6:00,9,9,11,12,30,75,25,26,35
4/19/2023 6:15,8,8,10,11,30,75,25,26,35
4/19/2023 6:30,6,6,7,8,30,74,24,26,35
4/19/2023 6:45,5,5,7,7,30,73,24,26,35
4/19/2023 7:00,7,7,9,10,30,74,24,26,35
4/19/2023 7:15,7,7,9,9,30,73,24,25,35
4/19/2023 7:30,8,8,10,10,30,73,24,26,35
4/19/2023 7:45,9,9,11,12,30,74,25,26,35
4/19/2023 8:00,11,11,14,15,30,73,24,26,35
4/19/2023 8:15,12,12,16,16,30,72,24,25,35
4/19/2023 8:30,12,12,15,16,30,72,24,26,35
4/19/2023 8:45,19,17,24,25,30,72,24,26,36
4/19/2023 9:00,22,19,28,30,30,73,25,26,36
4/19/2023 9:15,23,20,29,32,30,73,25,26,36
4/19/2023 9:30,19,18,24,26,30,75,25,26,37
4/19/2023 9:45,17,16,22,23,30,77,26,27,38
4/19/2023 10:00,21,18,26,27,30,76,26,27,38
4/19/2023 10:15,17,15,21,22,30,76,26,27,38
4/19/2023 10:30,19,18,24,25,30,76,26,27,38
4/19/2023 10:45,15,14,19,19,31,78,26,27,39
4/19/2023 11:00,18,16,22,23,31,79,26,27,39
4/19/2023 11:15,22,19,27,28,31,78,26,27,39
4/19/2023 11:30,23,21,29,31,31,77,26,27,39
4/19/2023 11:45,24,22,30,32,31,75,26,27,39
4/19/2023 12:00,24,22,30,33,31,74,26,27,39
4/19/2023 12:15,25,23,32,36,31,74,26,27,39
4/19/2023 12:30,25,22,31,34,31,74,26,27,39
4/19/2023 12:45,25,23,31,34,31,74,26,27,39
4/19/2023 13:00,29,25,36,41,31,73,26,27,39
4/19/2023 13:15,34,29,43,52,31,74,26,27,39
4/19/2023 13:30,33,28,42,50,31,76,26,27,40
4/19/2023 13:45,33,28,41,50,31,75,26,27,40
4/19/2023 14:00,37,31,46,56,31,74,26,27,39
4/19/2023 14:15,36,30,45,54,31,73,26,27,39
4/19/2023 14:30,33,28,41,49,31,72,26,27,39
4/19/2023 14:45,32,28,40,48,31,71,25,26,38
4/19/2023 15:00,30,27,38,45,31,71,25,26,38
4/19/2023 15:15,25,23,31,34,31,70,25,26,38
4/19/2023 15:30,23,21,29,31,31,71,25,26,38
4/19/2023 15:45,23,21,29,31,31,71,25,26,38
4/19/2023 16:00,22,20,28,30,31,70,25,26,38
4/19/2023 16:15,23,21,29,32,31,68,24,26,37
4/19/2023 16:30,23,21,29,31,31,68,24,26,37
4/19/2023 16:45,19,17,24,25,31,66,24,25,36
4/19/2023 17:00,16,15,20,21,31,66,24,25,36
4/19/2023 17:15,17,16,22,23,31,68,24,26,37
4/19/2023 17:30,15,14,18,19,31,68,24,26,37
4/19/2023 17:45,14,14,18,19,31,69,25,26,38
4/19/2023 18:00,17,16,21,22,31,70,25,26,38
4/19/2023 18:15,22,20,27,29,31,70,25,26,38
4/19/2023 18:30,26,23,32,36,31,70,25,26,38
4/19/2023 18:45,26,24,32,36,31,70,25,26,38
4/19/2023 19:00,28,25,34,40,31,71,25,26,37
4/19/2023 19:15,27,25,34,39,31,72,25,26,38
4/19/2023 19:30,27,25,34,39,31,73,25,27,38
4/19/2023 19:45,31,28,38,46,31,74,26,27,38
4/19/2023 20:00,32,28,40,47,31,74,26,27,38
4/19/2023 20:15,30,27,38,45,31,74,25,27,38
4/19/2023 20:30,31,28,39,46,31,73,25,26,38
4/19/2023 20:45,30,27,37,44,31,74,26,27,38
4/19/2023 21:00,29,27,37,43,31,75,26,27,38
4/19/2023 21:15,30,27,37,43,31,77,26,27,39
4/19/2023 21:30,32,29,40,48,31,77,26,27,39
4/19/2023 21:45,26,24,32,35,31,78,26,27,39
4/19/2023 22:00,27,24,33,37,31,78,26,27,39
4/19/2023 22:15,25,22,31,33,31,78,26,27,39
4/19/2023 22:30,24,22,30,33,31,78,26,27,39
4/19/2023 22:45,27,24,33,37,31,78,26,27,39
4/19/2023 23:00,22,21,28,30,31,78,26,27,39
4/19/2023 23:15,16,16,20,21,31,78,26,27,39
4/19/2023 23:30,15,15,19,19,30,79,26,27,38
4/19/2023 23:45,11,11,14,15,30,79,26,27,38
4/20/2023 0:00,10,10,13,14,30,77,26,27,39
4/20/2023 0:15,11,10,13,14,31,77,26,27,38
4/20/2023 0:30,11,11,14,15,30,76,26,27,37
4/20/2023 0:45,10,10,12,13,30,76,26,26,37
4/20/2023 1:00,10,10,12,13,30,76,25,26,37
4/20/2023 1:15,10,10,13,14,30,77,26,26,37
4/20/2023 1:30,7,7,9,10,30,77,26,26,37
4/20/2023 1:45,6,6,8,8,30,77,26,26,37
4/20/2023 2:00,5,6,7,7,30,77,26,26,37
4/20/2023 2:15,5,5,6,7,30,77,26,27,38
4/20/2023 2:30,4,5,6,6,30,77,26,27,38
4/20/2023 2:45,4,4,5,5,30,78,26,27,37
4/20/2023 3:00,5,5,6,6,30,78,26,27,37
4/20/2023 3:15,5,5,6,6,30,78,26,27,37
4/20/2023 3:30,6,6,8,8,30,78,26,27,37
4/20/2023 3:45,5,5,6,6,30,78,26,26,37
4/20/2023 4:00,4,4,5,6,30,78,26,26,37
4/20/2023 4:15,4,4,5,6,30,78,26,26,37
4/20/2023 4:30,4,4,5,5,30,77,25,26,36
4/20/2023 4:45,3,3,4,4,30,76,25,26,36
4/20/2023 5:00,3,3,4,4,30,76,25,26,36
4/20/2023 5:15,2,2,3,3,30,77,25,26,36
4/20/2023 5:30,2,2,3,3,30,76,25,26,36
4/20/2023 5:45,2,2,3,3,30,77,25,26,36
4/20/2023 6:00,3,3,3,4,30,77,25,26,36
4/20/2023 6:15,3,3,4,4,30,77,25,26,36
4/20/2023 6:30,2,2,3,3,30,77,25,26,36
4/20/2023 6:45,2,2,3,4,30,78,25,26,36
4/20/2023 7:00,3,3,4,5,30,79,26,26,36
4/20/2023 7:15,2,2,2,3,30,79,26,26,36
4/20/2023 7:30,3,3,4,4,30,79,26,26,36
4/20/2023 7:45,3,2,3,4,30,79,26,27,37
